DateTime,Ethermine,F2Pool,Hiveon Pool,2Miners,Flexpool.io,MiningPoolHub,Nanopool,BTC.com Pool,Babel Pool,BeePool,EzilPool,Mining Express,Spark Pool,UUPool,zhizhu.top,others,unknown
2016-07-29,0.12297939778129953,0.0,0.0,0.0,0.0,0.0,0.05245641838351822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028526148969889,0.42171156893819334
2016-07-30,0.12138636000638875,0.0,0.0,0.0,0.0,0.0,0.043283820475962305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055262737581856,0.42980354575946333
2016-07-31,0.12680931403398363,0.0,0.0,0.0,0.0,0.0,0.051290119572057896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975770925110132,0.4243234738829452
2016-08-01,0.12352,0.0,0.0,0.0,0.0,0.0,0.04976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39744,0.42928
2016-08-02,0.12635320730328,0.0,0.0,0.0,0.0,0.0,0.049280982388107936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4095976732913233,0.41476813701728876
2016-08-03,0.1192264663576794,0.0,0.0,0.0,0.0,0.0,0.048745405146236216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179319162537957,0.41409621224228865
2016-08-04,0.13920935240732196,0.0,0.0,0.0,0.0,0.0,0.050146131364405475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4250115366866636,0.38563297954160897
2016-08-05,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.055930871956009424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41555380989787905,0.40219952867242736
2016-08-06,0.1314066741178349,0.0,0.0,0.0,0.0,0.0,0.05173239661504071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4146575123742615,0.4022034168928628
2016-08-07,0.1331245105716523,0.0,0.0,0.0,0.0,0.0,0.0552858261550509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39796397807361,0.4136256851996868
2016-08-08,0.12352478363493312,0.0,0.0,0.0,0.0,0.0,0.053343823760818254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4162077104642014,0.4069236821400472
2016-08-09,0.1279429987608426,0.0,0.0,0.0,0.0,0.0,0.047397769516728624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4100061957868649,0.4146530359355638
2016-08-10,0.12308904649330181,0.0,0.0,0.0,0.0,0.0,0.04838455476753349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43293932230102444,0.3955870764381403
2016-08-11,0.12989267676767677,0.0,0.0,0.0,0.0,0.0,0.04908459595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264520202020202,0.39457070707070707
2016-08-12,0.11967833491012299,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42904446546830655,0.40365815200252286
2016-08-13,0.12156615093148089,0.0,0.0,0.0,0.0,0.0,0.0419955794126934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42942848121250393,0.40700978844332175
2016-08-14,0.1248811410459588,0.0,0.0,0.0,0.0,0.0,0.04532488114104596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42630744849445323,0.403486529318542
2016-08-15,0.12535167239762426,0.0,0.0,0.0,0.0,0.0,0.051578618318224446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4182557049077837,0.4048140043763676
2016-08-16,0.1336172897933428,0.0,0.0,0.0,0.0,0.0,0.049376873323868115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055844770468528,0.41142135983593625
2016-08-17,0.12460518003790272,0.0,0.0,0.0,0.0,0.0,0.04658875552747947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43098547062539483,0.397820593809223
2016-08-18,0.12989021184475028,0.0,0.0,0.0,0.0,0.0,0.050564403896706356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43126642956548633,0.38827895469305707
2016-08-19,0.12740882306099696,0.0,0.0,0.0,0.0,0.0,0.045389393215480175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42220098741837875,0.40500079630514413
2016-08-20,0.1338471217363951,0.0,0.0,0.0,0.0,0.0,0.04403900597672224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42072978924189997,0.4013840830449827
2016-08-21,0.1306633678676357,0.0,0.0,0.0,0.0,0.0,0.04144116282665842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42322560692747796,0.40466986237822794
2016-08-22,0.13295792272798374,0.0,0.0,0.0,0.0,0.0,0.04223369310183012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4129516658845612,0.4118567182856249
2016-08-23,0.13141328297135663,0.0,0.0,0.0,0.0,0.0,0.03950267548001259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41045011016682403,0.4186339313818067
2016-08-24,0.13132265158655357,0.0,0.0,0.0,0.0,0.0,0.04382657869934024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39993716619541314,0.42491360351869306
2016-08-25,0.12350346565847511,0.0,0.0,0.0,0.0,0.0,0.04095778197857593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199747952110901,0.41556395715185884
2016-08-26,0.13312152501985702,0.0,0.0,0.0,0.0,0.0,0.04416203335980937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40047656870532167,0.4222398729150119
2016-08-27,0.12991078416027546,0.0,0.0,0.0,0.0,0.0,0.044607919862263264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40241039286273284,0.42307090311472845
2016-08-28,0.12662234884457108,0.0,0.0,0.0,0.0,0.0,0.044476100031655585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39996834441278883,0.4289332067109845
2016-08-29,0.12792536369386465,0.0,0.0,0.0,0.0,0.0,0.04601518026565465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40180265654648956,0.42425679949399114
2016-08-30,0.12430544530877917,0.0,0.0,0.0,0.0,0.0,0.047150341324019684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3997459914272107,0.42879822193999045
2016-08-31,0.1129108350369555,0.0,0.0,0.0,0.0,0.0,0.05032237773234785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4027362792891964,0.4340305079415002
2016-09-01,0.12019767256496094,0.0,0.0,0.0,0.0,0.0,0.04702694085764387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4039534512992189,0.4288219352781763
2016-09-02,0.123125,0.0,0.0,0.0,0.0,0.0,0.04578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096875,0.42140625
2016-09-03,0.12632594021215043,0.0,0.0,0.0,0.0,0.0,0.044358727097396335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3981035036965606,0.43121182899389265
2016-09-04,0.12151015228426396,0.0,0.0,0.0,0.0,0.0,0.048223350253807105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3941941624365482,0.43607233502538073
2016-09-05,0.12966168371361134,0.0,0.0,0.0,0.0,0.0,0.04925255704169945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033044846577498,0.4177812745869394
2016-09-06,0.12242945958871354,0.0,0.0,0.0,0.0,0.0,0.040012753068707156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4076199585525267,0.4299378287900526
2016-09-07,0.12955402010050251,0.0,0.0,0.0,0.0,0.0,0.04287060301507538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38724874371859297,0.44032663316582915
2016-09-08,0.13212025316455697,0.0,0.0,0.0,0.0,0.0,0.04208860759493671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39319620253164556,0.43259493670886073
2016-09-09,0.13176470588235295,0.0,0.0,0.0,0.0,0.0,0.04501960784313726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3844705882352941,0.4387450980392157
2016-09-10,0.12993630573248408,0.0,0.0,0.0,0.0,0.0,0.04410828025477707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4004777070063694,0.42547770700636944
2016-09-11,0.1383893666927287,0.0,0.0,0.0,0.0,0.0,0.04925723221266615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3970289288506646,0.4153244722439406
2016-09-12,0.12842171124667606,0.0,0.0,0.0,0.0,0.0,0.04692632566870014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3979352416705772,0.4267167214140466
2016-09-13,0.1338419965029407,0.0,0.0,0.0,0.0,0.0,0.05436337625178827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38944523923064694,0.42234938801462407
2016-09-14,0.1353582554517134,0.0,0.0,0.0,0.0,0.0,0.04937694704049844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39034267912772586,0.42492211838006233
2016-09-15,0.1250197067633612,0.0,0.0,0.0,0.0,0.0,0.04477376635661359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999684691786221,0.4302380577014031
2016-09-16,0.137427359824093,0.0,0.0,0.0,0.0,0.0,0.040207318988534635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810271713522852,0.4413381498350872
2016-09-17,0.13105726872246695,0.0,0.0,0.0,0.0,0.0,0.045783511642542477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3933291378225299,0.4298300818124607
2016-09-18,0.13557873140707813,0.0,0.0,0.0,0.0,0.0,0.032997093520259875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4479398187724397,0.38348435630022226
2016-09-19,0.14264662540524609,0.0,0.0,0.0,0.0,0.0,0.032419687592101384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44606542882404954,0.378868258178603
2016-09-20,0.13424275306154085,0.0,0.0,0.0,0.0,0.0,0.039838784684545034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214850410789025,0.40443342117501163
2016-09-21,0.13154996066089694,0.0,0.0,0.0,0.0,0.0,0.042171518489378446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4073957513768686,0.418882769472856
2016-09-22,0.1417814802947773,0.0,0.0,0.0,0.0,0.0,0.034283883370714516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4365587952579302,0.387375841076578
2016-09-23,0.14404145077720207,0.0,0.0,0.0,0.0,0.0,0.0386380458919319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41332346410066617,0.40399703923019986
2016-09-24,0.13326209738971148,0.0,0.0,0.0,0.0,0.0,0.03923065180888414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132193558235384,0.414287894977866
2016-09-25,0.1333725894302959,0.0,0.0,0.0,0.0,0.0,0.036802590902399526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166053290151627,0.4132194906521419
2016-09-26,0.15029175208957576,0.0,0.0,0.0,0.0,0.0,0.020816905850812174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4338432423907901,0.39504809966882193
2016-09-27,0.1449421965317919,0.0,0.0,0.0,0.0,0.0,0.028901734104046242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42846820809248554,0.3976878612716763
2016-09-28,0.14694004349176762,0.0,0.0,0.0,0.0,0.0,0.03215284249767009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433053743398571,0.3878533706119913
2016-09-29,0.15724547158026234,0.0,0.0,0.0,0.0,0.0,0.02717051842598376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41770768269831354,0.39787632729544037
2016-09-30,0.1447452229299363,0.0,0.0,0.0,0.0,0.0,0.03200636942675159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214968152866242,0.4017515923566879
2016-10-01,0.14912280701754385,0.0,0.0,0.0,0.0,0.0,0.0295866785608088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42179601546238477,0.3994944989592626
2016-10-02,0.15039426523297492,0.0,0.0,0.0,0.0,0.0,0.02910394265232975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4088888888888889,0.41161290322580646
2016-10-03,0.1632065464464313,0.0,0.0,0.0,0.0,0.0,0.01879072586755569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4150628883164116,0.4029398393696015
2016-10-04,0.15309803921568627,0.0,0.0,0.0,0.0,0.0,0.02588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41945098039215684,0.4015686274509804
2016-10-05,0.14972527472527472,0.0,0.0,0.0,0.0,0.0,0.03021978021978022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4078144078144078,0.4122405372405372
2016-10-06,0.15413127413127414,0.0,0.0,0.0,0.0,0.0,0.023474903474903476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074131274131274,0.41498069498069495
2016-10-07,0.14585400425230333,0.0,0.0,0.0,0.0,0.0,0.02579730687455705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4015591778880227,0.4267895109851169
2016-10-08,0.15626772546795237,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3949234259784458,0.42441860465116277
2016-10-09,0.15279878971255673,0.0,0.0,0.0,0.0,0.0,0.02632375189107413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39379727685325266,0.4270801815431165
2016-10-10,0.144124847001224,0.0,0.0,0.0,0.0,0.0,0.027386780905752754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967258261933905,0.4317625458996328
2016-10-11,0.15377446411929171,0.0,0.0,0.0,0.0,0.0,0.02671637154395775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37899968934451694,0.44050947499223364
2016-10-12,0.16393188854489163,0.0,0.0,0.0,0.0,0.0,0.032043343653250775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3825077399380805,0.4215170278637771
2016-10-13,0.16449773358678169,0.0,0.0,0.0,0.0,0.0,0.029828922357069746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3964029828922357,0.40927036116391285
2016-10-14,0.1554531490015361,0.0,0.0,0.0,0.0,0.0,0.023348694316436252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39846390168970813,0.42273425499231954
2016-10-15,0.14299153339604892,0.0,0.0,0.0,0.0,0.0,0.02916274694261524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4004390090937598,0.42740671056757606
2016-10-16,0.15636588380716934,0.0,0.0,0.0,0.0,0.0,0.024103831891223733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40142150803461063,0.4181087762669963
2016-10-17,0.15783681811036002,0.0,0.0,0.0,0.0,0.0,0.025153277786511555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3914478855525861,0.4255620185505424
2016-10-18,0.15908052976099862,0.0,0.0,0.0,0.0,0.0,0.029075962855838026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3852945653828589,0.42654894200030447
2016-10-19,0.15409383624655013,0.0,0.0,0.0,0.0,0.0,0.03051211284881938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39267095982827355,0.42272309107635697
2016-10-20,0.15422006186478127,0.0,0.0,0.0,0.0,0.0,0.03019590514066873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3960818971866254,0.41950213580792456
2016-10-21,0.15688116486613435,0.0,0.0,0.0,0.0,0.0,0.02849538124315015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3915766400501018,0.42304681384061377
2016-10-22,0.15949166004765686,0.0,0.0,0.0,0.0,0.0,0.03335980937251787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38395552025416996,0.42319301032565526
2016-10-23,0.15746388443017656,0.0,0.0,0.0,0.0,0.0,0.026003210272873195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810593900481541,0.43547351524879613
2016-10-24,0.1612751256281407,0.0,0.0,0.0,0.0,0.0,0.02920854271356784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38803391959798994,0.4214824120603015
2016-10-25,0.15469348659003831,0.0,0.0,0.0,0.0,0.0,0.031289910600255426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3861749680715198,0.4278416347381865
2016-10-26,0.16645689112649464,0.0,0.0,0.0,0.0,0.0,0.029421019509125235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38640654499685334,0.4177155443675267
2016-10-27,0.15582959641255606,0.0,0.0,0.0,0.0,0.0,0.02962844330557335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39077514413837283,0.42376681614349776
2016-10-28,0.15454398185647172,0.0,0.0,0.0,0.0,0.0,0.029807225012149684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381176089421675,0.43447270370970353
2016-10-29,0.1500510377679483,0.0,0.0,0.0,0.0,0.0,0.030792786662129975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3344675059544063,0.4846886696155155
2016-10-30,0.1501425403864428,0.0,0.0,0.0,0.0,0.0,0.030883750395945517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33576179917643334,0.48321191004117836
2016-10-31,0.16009463722397477,0.0,0.0,0.0,0.0,0.0,0.03391167192429022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3476340694006309,0.4583596214511041
2016-11-01,0.14396694214876032,0.0,0.0,0.0,0.0,0.0,0.03090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31669421487603305,0.5084297520661157
2016-11-02,0.13972736124634857,0.0,0.0,0.0,0.0,0.0,0.027750730282375853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30168776371308015,0.5308341447581953
2016-11-03,0.14822006472491908,0.0,0.0,0.0,0.0,0.0,0.02977346278317152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2970873786407767,0.5249190938511327
2016-11-04,0.14472181432533857,0.0,0.0,0.0,0.0,0.0,0.025779083047805514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2967857725566977,0.5327133300701583
2016-11-05,0.1409967845659164,0.0,0.0,0.0,0.0,0.0,0.02508038585209003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2905144694533762,0.5434083601286174
2016-11-06,0.14251781472684086,0.0,0.0,0.0,0.0,0.0,0.02596991290577989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030878859857482,0.528424386381631
2016-11-07,0.1538812091751481,0.0,0.0,0.0,0.0,0.0,0.03676135500531672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31216770469390853,0.4971897311256266
2016-11-08,0.15744349181605613,0.0,0.0,0.0,0.0,0.0,0.03850350740452065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3175370226032736,0.48651597817614967
2016-11-09,0.15270534550195566,0.0,0.0,0.0,0.0,0.0,0.03259452411994785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3173076923076923,0.4973924380704042
2016-11-10,0.15140788415124698,0.0,0.0,0.0,0.0,0.0,0.03765084473049075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3073209975864843,0.503620273531778
2016-11-11,0.15338805729921134,0.0,0.0,0.0,0.0,0.0,0.035248672139063256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2969579913085466,0.5144052792531788
2016-11-12,0.1462108082558689,0.0,0.0,0.0,0.0,0.0,0.038285804317000155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3004569087757996,0.5150464786513314
2016-11-13,0.1465463596764157,0.0,0.0,0.0,0.0,0.0,0.031269446172993154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30693839452395766,0.5152457996266335
2016-11-14,0.150689272698463,0.0,0.0,0.0,0.0,0.0,0.03153224528600856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2982094755189352,0.5195690064965932
2016-11-15,0.1548686739269699,0.0,0.0,0.0,0.0,0.0,0.035233824471492634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118193465727098,0.4980781550288277
2016-11-16,0.15245560710286354,0.0,0.0,0.0,0.0,0.0,0.032634778435450325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055511118221085,0.5093585026395777
2016-11-17,0.14535358484403071,0.0,0.0,0.0,0.0,0.0,0.03168381512330557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31095868038543195,0.5120039196472318
2016-11-18,0.14968687948678785,0.0,0.0,0.0,0.0,0.0,0.03451962731021842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2978463418359554,0.5179471513670383
2016-11-19,0.16203125,0.0,0.0,0.0,0.0,0.0,0.03109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30875,0.498125
2016-11-20,0.15904850746268656,0.0,0.0,0.0,0.0,0.0,0.037779850746268655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30286069651741293,0.5003109452736318
2016-11-21,0.16872427983539096,0.0,0.0,0.0,0.0,0.0,0.03323836657169991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3021525799303577,0.49588477366255146
2016-11-22,0.15822784810126583,0.0,0.0,0.0,0.0,0.0,0.033268419344368715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295196364816618,0.5133073677377474
2016-11-23,0.15718114456881602,0.0,0.0,0.0,0.0,0.0,0.04351253350149772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30427242629670503,0.4950338956329812
2016-11-24,0.1665352468064974,0.0,0.0,0.0,0.0,0.0,0.044630184513483676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31856174105030755,0.4702728276297114
2016-11-25,0.1556165218716659,0.0,0.0,0.0,0.0,0.0,0.03734186861758878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29766803840877915,0.5093735711019661
2016-11-26,0.15609756097560976,0.0,0.0,0.0,0.0,0.0,0.036034618410700235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2934697088906373,0.5143981117230527
2016-11-27,0.15081917011177462,0.0,0.0,0.0,0.0,0.0,0.03536977491961415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944418925126321,0.5193691624559792
2016-11-28,0.15665203571969125,0.0,0.0,0.0,0.0,0.0,0.03254124413500833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889359769940972,0.5218707431512033
2016-11-29,0.15607563546187228,0.0,0.0,0.0,0.0,0.0,0.028208307501549908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019218846869188,0.5137941723496591
2016-11-30,0.15242165242165243,0.0,0.0,0.0,0.0,0.0,0.02880658436213992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28046850269072493,0.5383032605254827
2016-12-01,0.15425023877745941,0.0,0.0,0.0,0.0,0.0,0.03215536453358803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2752308182107609,0.5383635784781916
2016-12-02,0.1524805832937074,0.0,0.0,0.0,0.0,0.0,0.031225233792994134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27040735457283244,0.545886828340466
2016-12-03,0.15059008654602676,0.0,0.0,0.0,0.0,0.0,0.02974036191974823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26703383162863886,0.5526357199055861
2016-12-04,0.14454324979789815,0.0,0.0,0.0,0.0,0.0,0.032012934518997574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700080840743735,0.5534357316087308
2016-12-05,0.15804783451842275,0.0,0.0,0.0,0.0,0.0,0.03167420814479638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2705235940530058,0.539754363283775
2016-12-06,0.14139020537124802,0.0,0.0,0.0,0.0,0.0,0.026382306477093206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2655608214849921,0.5666666666666667
2016-12-07,0.16343093570973902,0.0,0.0,0.0,0.0,0.0,0.030235518777848504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25763844684914067,0.5486950986632718
2016-12-08,0.15293932725558002,0.0,0.0,0.0,0.0,0.0,0.03222257151839044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27365608299276956,0.54118201823326
2016-12-09,0.16322642108605906,0.0,0.0,0.0,0.0,0.0,0.03366147983486821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26897427754842806,0.5341378215306446
2016-12-10,0.17598343685300208,0.0,0.0,0.0,0.0,0.0,0.029304029304029304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2744067526676222,0.5203057811753464
2016-12-11,0.15484483850538316,0.0,0.0,0.0,0.0,0.0,0.02960734642178594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28103229892336923,0.5345155161494617
2016-12-12,0.15221238938053097,0.0,0.0,0.0,0.0,0.0,0.029605792437650845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27755430410297666,0.5406275140788415
2016-12-13,0.15839543364515618,0.0,0.0,0.0,0.0,0.0,0.03504043126684636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27096876486443633,0.5355953702235611
2016-12-14,0.1520050721191948,0.0,0.0,0.0,0.0,0.0,0.03170074496750674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2797590743382469,0.5365351085750515
2016-12-15,0.15206558431120398,0.0,0.0,0.0,0.0,0.0,0.029898730107699726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27937630606011893,0.5386593795209773
2016-12-16,0.15252893610274298,0.0,0.0,0.0,0.0,0.0,0.03504043126684636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28634850166481685,0.5260821309655938
2016-12-17,0.15760527969830296,0.0,0.0,0.0,0.0,0.0,0.0295411690760528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28472658705216847,0.5281269641734758
2016-12-18,0.15404080341609996,0.0,0.0,0.0,0.0,0.0,0.034635457852285306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28625652380199273,0.525067214929622
2016-12-19,0.1536375239310785,0.0,0.0,0.0,0.0,0.0,0.031269942565411615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788768347160179,0.536215698787492
2016-12-20,0.1496251395756899,0.0,0.0,0.0,0.0,0.0,0.030307864093156802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28983888977508376,0.5302281065560696
2016-12-21,0.1568533588638902,0.0,0.0,0.0,0.0,0.0,0.026487952768469762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27573001436093825,0.5409286740067017
