hash,publish_time,peers,timestamp,diff
0000000000000000001141af9131459258e58d0f76cf02dd81ad9a740dacc3ab,1577929140454,9342,1577929126.0,14.453999996185303
0000000000000000000d352134add776fd09d6704168cfed02db6204f564a1bd,1577928531676,9411,1577928507.0,24.676000118255615
0000000000000000000437c9a6bb7c071d67c60e0f1fe30d2d6a0f2c365c2cc8,1577927878719,9421,1577927857.0,21.719000101089478
000000000000000000091c70ab1ee4671b558e2c3f87ea681a2749db2071439b,1577927847248,9287,1577927830.0,17.247999906539917
000000000000000000081e7b9a130a240fe8cc694723e3601c986fc725dd3c7a,1577926909834,9433,1577926892.0,17.83400011062622
000000000000000000034a4082acad32a31432ff50747cdea58058fd10c82d22,1577933948474,9391,1577933936.0,12.473999977111816
00000000000000000011c32429588ba062d4e565053e2081d8a0bfaa8329fb3c,1577932537486,9390,1577932530.0,7.486000061035156
0000000000000000000e8e5458fa7fd2cbec2040d9c5d25d4b1d96501bc269c6,1577930912658,9420,1577930876.0,36.657999992370605
0000000000000000001222d4dfce84448c9321f54cb756fc7cc790405698ba9c,1577930876200,9278,1577930871.0,5.200000047683716
0000000000000000000ee7ae7e3d7091ef56e8d237040cc3b5a58f2ffee6dc07,1577930676134,9393,1577930612.0,64.1340000629425
0000000000000000000d2b4fdaad8da48010dbef6f2802acc8529acabc6eb6ca,1577937667087,9404,1577937639.0,28.086999893188477
0000000000000000000c64c0a35546b3912fdc0dc609ee951d11704785ddc7cd,1577936760314,9284,1577936736.0,24.313999891281128
0000000000000000000a4c4668c985bcaa47518517a5c411c900e534582b2eec,1577936004911,9403,1577935986.0,18.91100001335144
0000000000000000000b3a963c944e3fe376159e5f82b78d0fc3ade9814faef6,1577934860565,9403,1577934832.0,28.56500005722046
0000000000000000000d2ef62ff133892e5488be35d9f98eeec7965be08ac3fb,1577934830216,9226,1577934731.0,99.21600008010864
0000000000000000000604a4d65bcac0753f6644585ffbdf29acc1be4c840861,1577934726925,9383,1577934709.0,17.924999952316284
00000000000000000001895e458bb96cb24c4b8c89c6eece51ab167a27275178,1577936771522,9400,1577936762.0,9.522000074386597
0000000000000000000435ad7313b23bbadca4e1df28d04a4239173cea5579ff,1577941245475,9317,1577941262.0,-16.52500009536743
0000000000000000000fb925f21e94ea9769f155f31fdaeaed9c182ef87a5293,1577941195529,9349,1577941187.0,8.529000043869019
00000000000000000004d34f315a7a46ac41956b56e70121ac2feaa9f5c78394,1577940402103,9397,1577940387.0,15.102999925613403
0000000000000000000bac604e4f8122c0bd238c82d06a73740d223aead78c09,1577939310881,9399,1577939267.0,43.88100004196167
0000000000000000000a96a7d70995bc4ce5a9d4a067ba7df8437443a8367a5f,1577938932473,9402,1577938912.0,20.473000049591064
00000000000000000008f44f2e7fa83467019fee13080f95d983551740c48146,1577944668008,9283,1577944636.0,32.007999897003174
00000000000000000004d01c47df091b7b939ab8af9bd6f4c1977476166f7386,1577944397702,9293,1577944384.0,13.70199990272522
0000000000000000000a04e20decd0c3e6fc9f06293aa5e37d910a8ddaea411d,1577942917893,9406,1577942924.0,-6.107000112533569
000000000000000000122aafbf77c364141d12517f53951b7cd44892d16625ac,1577944788303,9386,1577944775.0,13.30299997329712
00000000000000000008275a3f3f1b5a510e7eafb6a53cd1fa8342e91fd4c59c,1577942225154,9403,1577942207.0,18.15400004386902
